x1,x2,label
-2.723309200669981,-2.1728167509639764,0
-2.986998108122093,-1.5464659228426831,0
-3.264656833237956,-0.2798308334103812,0
-2.374332652234994,-3.8571575564162828,0
-4.070892498061112,-2.517527584756815,0
-3.223462785325851,-2.285999505907908,0
-2.526762375426455,-3.0728289126568726,0
-3.846793718068405,-4.514847224685864,0
-3.4465149520670213,-2.1436012056765277,0
-2.7859062558697962,-4.2457387787119885,0
-2.826819074148818,-2.614682620271163,0
-3.883857436201133,-2.846274894054472,0
-2.941791281554,-4.142970297830623,0
-2.6422126396517167,-2.4392154736317657,0
-1.916948756824723,-1.946197947965097,0
-4.3776693679570915,-3.937825039915123,0
-2.4849647327913402,-2.486214049087791,0
-2.484952313693952,0.8527314906547212,0
-2.429109489306833,-1.864434359819401,0
-2.0459982365067977,-2.348608748694202,0
-3.3152692446403456,-2.2410307795067324,0
-3.772825214537572,-3.236818606740009,0
-3.4853635478291034,-2.9181258606136775,0
-0.6853414333264913,-4.8672651925917485,0
-2.3137398096254866,-4.612715871189652,0
-3.4719318657894336,-1.911049403032634,0
-2.9357199809045373,-4.077744777929306,0
-3.715303709259968,-2.320402251065324,0
-3.7303666317171364,-2.783541410418025,0
-2.954428160096186,-3.651600347605817,0
-0.8560559106746743,-2.366080977681989,0
-5.025142586657607,-2.8135456852305722,0
-3.661786464768388,-2.147566665203776,0
-3.7925207384327004,-3.114736441466899,0
-2.4950127210195427,-2.1342448058298786,0
-4.2002964070557764,-3.3345012358409485,0
-3.474945311160956,-3.6533292325737117,0
-1.2345457597189031,-2.5950182890390443,0
-4.260883954335045,-2.082138052945224,0
-0.8778438029873668,-1.9675347394488532,0
-4.519369965954013,-3.4842340728662515,0
-1.7330888508133773,-3.707669465618781,0
-2.556180571853772,-2.2253659465706632,0
-3.926930471578083,-3.0595253560618,0
-6.241267340069072,-4.02438764133429,0
-3.2525681513931604,-4.2477831819648495,0
-1.3675886960683648,-4.4301413779606325,0
-3.440044486696984,-2.8692594227139088,0
-1.5587267109338845,-4.435862151179439,0
-1.8368362478450404,-2.989766938980413,0
-3.981508651047951,-2.537896525736729,0
-2.80094030442653,-3.6002168771587946,0
-2.9301979150099813,-3.38531359686176,0
-2.886482654748752,-2.3378693254789535,0
-1.413983183854648,-4.2378154988268495,0
-0.8669666253437334,-4.952087799522502,0
-3.1517850950355832,-2.4116827935154235,0
-2.7190081322649675,-3.6226995198205936,0
-3.2081222503572753,-3.493000934658833,0
-3.5893647569442115,-2.1503979029789755,0
-2.6429845140349526,-3.6929095952606543,0
-2.1004001245667494,-2.6927004791233906,0
-2.18713788116104,-2.370371158076388,0
-3.828995010922072,-3.5601810401969693,0
-2.2527063948767383,-2.389629734566535,0
-3.020901593964148,-2.882672616691218,0
-1.722335104211575,-3.59157138883583,0
-2.4529026188299623,-3.202192652433894,0
-3.21768120322722,-1.90122314801281,0
-2.1745836510119703,-2.1864903639993614,0
-1.694521192845671,-2.978996158367241,0
-2.318047028705036,-3.310266756593456,0
-2.675833647511558,-3.1301430543676845,0
-2.9030040350072817,-2.4048429745630866,0
-3.8182206832334726,-0.9076127243145398,0
-4.006017381499702,-4.214188612787732,0
-1.8418891264999322,-2.2083373060370644,0
-2.375880182947845,-2.37165449073572,0
-3.0122467728469147,-3.8972543714858316,0
-2.9241954418062734,-3.677161711512112,0
-2.0248802665822487,-3.1470573815021385,0
-3.8254971967925115,-3.3213858416529933,0
-2.587068545724376,-3.5637245528039747,0
-3.8222203955664313,-2.7563127885080876,0
-2.7550334288912772,-3.5069431753711298,0
-3.4710383056183227,-2.7679500626423637,0
-4.448084341497324,-4.407463774376556,0
-3.718444221252436,-3.213447151711847,0
-2.6890924344019953,-1.524643783050448,0
-2.1423403767979807,-3.1599385299634273,0
-3.019016207902689,-4.002529364637809,0
-3.01851313599239,-3.2886586389201384,0
-2.6772814396619107,-3.827230943552323,0
-2.4806534857588276,-1.4672610869974223,0
-3.1087601484568577,-2.5982882779010588,0
-2.3098560082888877,-3.401220471885836,0
-2.7759075181895834,-2.987407599218205,0
-2.9023239014511684,-3.7730097838554664,0
-2.9754898257410574,-2.50200170875455,0
-1.5488563922049583,-2.040729173914793,0
-0.8468175424884437,-3.7673475628880495,0
-2.127679363279322,-2.8166579942616483,0
-0.8101970667823277,-3.8082982853551517,0
-3.839721842180776,-3.599392645444022,0
-5.123895724309807,-3.525755021680761,0
-3.759132661553698,-2.8496062135237925,0
-2.6582440242228405,-1.1238291607841138,0
-2.04957616181395,-3.576903655662403,0
-3.898414671348358,-2.5080808284934943,0
-4.320233207020642,-1.1685412341456463,0
-1.820559879278713,-3.469175652104705,0
-4.713134529090878,-1.6461276258345872,0
-3.114539845252618,-1.7621836880265382,0
-4.594427658794367,-3.599375022953773,0
-2.994756300281817,-2.953019406235258,0
-3.4500654714792436,-2.3771500676525013,0
-4.067620429382594,-3.1423794850212934,0
-2.879704368288101,-2.485561165941251,0
-2.2883851219111104,-4.1246420918378695,0
-4.534114170735622,-1.722323178101491,0
-2.6676859880204082,-3.7484865365565536,0
-1.448848024477477,-2.8843253657071415,0
-1.8207028159361736,-2.932481518589891,0
-0.9392520751180129,-1.2446591575567956,0
-3.2489641484790734,-2.0284290490456445,0
-2.3546240504148526,-1.6313684424676513,0
-3.9649234605801045,-2.3139485400015607,0
-1.9415755131504122,-4.7587394864231145,0
-4.183258512665775,-5.0392321777601,0
-3.269406834444558,-2.282457744204038,0
-1.497642947903972,-2.925905219580225,0
-1.3713844544287082,-4.380101458214892,0
-4.703382439355154,-3.0555476988966186,0
-2.615934551060693,-3.032694748094093,0
-5.067442100039877,-3.0891200395127885,0
-4.304469500504853,-2.3303274511699614,0
-2.6334017539031516,-3.939879786327355,0
-3.5138669173366934,-4.059213521888951,0
-3.062679097273172,-2.0448576794987616,0
-3.985726046335544,-2.495953484482156,0
-3.530257618372441,-3.7928728322623444,0
-3.1070303599545577,-4.035242322419374,0
-3.5536493053471823,-4.197877892588848,0
-1.0352748670836107,-2.964736448028271,0
-3.6997255079925857,-2.786020089265778,0
-3.11232804969083,-3.220969599533223,0
-2.385833299956575,-2.242492289952695,0
-3.5305011476105275,-3.57581824064468,0
-3.275051697151644,-5.301921164735585,0
-4.515191062198552,-1.6331257325554753,0
-1.3550322864987163,-3.2490360395563784,0
-2.4234430369442337,-2.688749845456464,0
0.0788808084552377,-1.8804250885654232,0
-3.1279175914807666,-3.9555404406004255,0
-4.6064463202575725,-2.796536364132777,0
-3.7563507452843035,-4.422253709597674,0
-3.6465728842425267,-4.081548003614395,0
-1.3128583649274352,-2.1183602430505495,0
-3.0079726413166172,-1.5200558611099741,0
-2.9226316923523816,-3.8612842013282638,0
-1.4768759227303427,-2.4610899563153414,0
-4.037246154326456,-3.190338678083608,0
-3.875618253384757,-4.3827997309643365,0
-2.0738224524683586,-1.0905833595298695,0
-4.398567573819141,-2.437030763309429,0
-3.650642569121827,-3.4871253837646963,0
-3.592393924238869,-3.863990769679816,0
-2.951478372055173,-3.8309501164110378,0
-2.729543174220161,-3.050238109449137,0
-3.2389480468664096,-3.907563662041598,0
-3.5767713305683326,-2.244608774174244,0
-2.4990828123756192,-3.977555244798551,0
-2.900667694570774,-2.248612876628211,0
-4.669405281121372,-2.456639807620065,0
-3.6626237589458466,-2.4294013314068406,0
-3.763259156542517,-4.8048821006645195,0
-4.627542437883163,-2.951915053338618,0
-2.7402774982785183,-3.904316625104409,0
-2.361407541222626,-4.66152006226896,0
-3.0660797986473165,-4.211016199762456,0
-3.651836107802159,-2.952601328683586,0
-3.8604133652839523,-3.3845555442298254,0
-1.9937071907855595,-3.576891869523149,0
-2.164307887934858,-4.129706854657618,0
-2.470195822084717,-1.5584313793420996,0
-5.471644500127289,-3.796895255470477,0
-2.42292787281946,-3.2030453860429926,0
-2.628854126628691,-3.6039851867158204,0
-2.9134102125271,-3.1556772353920794,0
-1.8322179383401926,-2.745579156698787,0
-2.662397337924798,-3.4118769661224673,0
-3.4876062240724934,-3.432558187819621,0
-2.605547857621703,-3.420984480820263,0
-2.710225143103587,-0.9245992013545612,0
-2.1288752965683075,-3.326023532167841,0
-1.7987860778360552,-3.4080753730215516,0
-5.038124535177854,-4.008086310917404,0
-4.870791921025855,-3.3515134840413086,0
-2.981581620810448,-1.3235626877247173,0
-2.6730726262358373,-3.2191005288088643,0
-2.1705944188165107,-5.211135309007885,0
-2.764385441891434,-2.2291348061130334,0
-4.478586245779842,-1.856245956793071,0
-2.6615035925055857,-3.4152879139008014,0
-2.367218133893715,-0.7293071421956041,0
-2.818133744941505,-2.751779413699664,0
-3.4593608995402443,-3.8498443694647917,0
-2.1696641834557546,-3.8560838259088674,0
-2.9284337627806076,-3.4776574467651167,0
-2.521020174253608,-2.6663378947130516,0
-1.9624600557421008,-3.510016398854747,0
-3.2698749352933714,-3.9787637157823075,0
-3.444293260076112,-2.622699506955148,0
-2.243011383354648,-3.9221653241776253,0
-2.13039407989434,-1.644362141195049,0
-2.586565096776299,-1.123204187441934,0
-3.773789199103573,-4.244654703311417,0
-4.778720248904278,-1.503955688510817,0
-2.3456343436459424,-3.0555846709104553,0
-2.7200313736801798,-4.125489047298377,0
-0.5542480203831737,-2.8707788180247724,0
-2.890605205395107,-2.274233376101308,0
-2.518990768263287,-2.7761159757208684,0
-3.790474455445312,-2.5285316428640043,0
-1.1179755035249663,-1.6545799538450223,0
-1.406813373360603,-3.5112156764311853,0
-3.989604820258581,-3.125786920099648,0
-2.9442750877113055,-1.9058084815290515,0
-4.692464629714819,-1.4704496805393863,0
-3.1580078985789894,-3.42688106994742,0
-4.012104375260168,-4.654856671865769,0
-2.1768294160380854,-2.926682032811596,0
-4.289960899741054,-4.295078772063616,0
-3.3357846992901283,-1.330978474710607,0
-3.259591351363605,-4.503142953118106,0
-3.245743064085944,-3.2727235697476704,0
-5.696886642941571,-3.0542948665178122,0
-3.230934530208678,-2.3037936351865818,0
-1.1510439050546548,-1.8734349704522426,0
-3.2688886905548307,-4.10652590874167,0
-0.42664019675013964,-2.9407815659855117,0
-2.9860707080870537,-3.0241250871100034,0
-2.801915239232145,-3.1443604119239423,0
-3.5736620068802365,-3.546858941240392,0
-3.0327532702159985,-3.5434247711337648,0
-3.7128457826771646,-2.893569772308103,0
-3.2549772174208553,-1.4960070114173114,0
-5.650969808393012,-1.9084931480775382,0
-1.753914807502371,-5.0733902324081495,0
-3.3426875940803487,-3.3714408659957913,0
-4.4075116947178214,-3.7778166875908754,0
-4.110575845465829,-1.2477295565763773,0
-2.064321606852539,-1.7284449050058412,0
-2.278327935956765,-4.129051771217229,0
-3.5245202662797737,-2.510625438772082,0
-4.222127808891946,-2.287001569827612,0
-3.2403253981581353,-3.3748208075495976,0
-2.2890400317965085,-2.55573668851396,0
-3.3609661658190797,-1.840670196635752,0
-4.081063327599898,-2.3840643930557364,0
-2.406898742031616,-3.30954643931399,0
-2.673866977757882,-4.251113576385303,0
-2.075972980793099,-3.184902136442989,0
-3.5227230205190394,-1.9509907741631107,0
-3.704343690542759,-4.408461296363559,0
-4.556629173523904,-2.39399004865436,0
-4.280429352496283,-1.2452058180156353,0
-5.081929407883722,-1.3035436317099618,0
-2.7889825327973816,-3.0967131118703923,0
-3.5449190868089495,-2.600863885647929,0
-3.0376347024248482,-1.8966981179834785,0
-2.8857723513379603,-2.849698238538122,0
-3.363612212213856,-3.0569456237210675,0
-2.6921982311079407,-4.710168392656626,0
-4.348185422105713,-2.256735905977285,0
-2.829134561872058,-3.183983336352679,0
-2.9815660669346067,-2.652418294638329,0
-3.5397596803093614,-3.7783047254023128,0
-2.8041547449023185,-3.978372777615032,0
-2.591747244285528,-4.702583604237841,0
-1.9708443626743564,-2.5274025175869568,0
-2.7439702656861242,-2.017309016054486,0
-1.3345255555374234,-1.9856299349818696,0
-4.840874231331645,-4.279576966735702,0
-3.6248185776956787,-2.973908949789166,0
-2.482340979530877,-3.7257438131534655,0
-2.8132332355229215,-3.7553829323533225,0
-3.611517802991948,-4.4066610968482225,0
-3.9232332461109043,-4.351684605616334,0
-3.975873252977333,-1.9463582033921605,0
-3.949398888831943,-0.3676179351626092,0
-2.5066820991191108,-2.8151638763051263,0
-3.8583577801812137,-2.2996901205910087,0
-3.5756378262377737,-2.8779901853546384,0
-0.4399154617312053,-3.09605989972465,0
-1.8507266737143242,-3.7031764251258874,0
-3.0349884904969615,-1.22919936436449,0
-3.6269670577877675,-1.1875514420030713,0
-2.2922480645445247,-3.5624667758942676,0
-2.367592260944479,-2.0274455503732702,0
-2.3781900377828036,-4.570224719890456,0
-3.7271371758248684,-3.2475186355515047,0
-3.074433429100046,-2.379327902449322,0
-2.822298999066746,-4.335344358710101,0
-2.6198021489940366,-2.389414254716177,0
-2.44020955206896,-1.9192192744453782,0
-2.166077845451096,-2.5408199207715634,0
-3.070165711458647,-4.660960933515991,0
-2.570381780867414,-2.7923123128368887,0
-2.7284211628046267,-4.276748575820309,0
-4.081056540408262,-1.9468471466670965,0
-3.039555153856655,-2.3184993026273757,0
-2.971681623869539,-2.970243860504255,0
-2.0617161940240023,-3.516044728217374,0
-2.9038792230590165,-3.4622752887050425,0
-3.4344962274323154,-3.3091721234686395,0
-2.777866228366287,-3.4787486216634775,0
-1.7442438744264792,-3.894607302219504,0
-3.186871644161359,-3.439731058274175,0
-1.5530221156462671,-2.8034452234884255,0
-1.9681554605313651,-4.4855603730369715,0
-2.732949734130741,-2.110369204376563,0
-2.917716010724576,-1.9345196249346488,0
-3.5172884501003723,-1.59065255981442,0
-0.7011018763807497,-3.362838560439659,0
-3.4455025214007717,-1.546615522882299,0
-1.4204278542692876,-3.522860027153268,0
-3.4201868170958574,-3.2817846088605074,0
-4.344450511034277,-3.9186519464841982,0
-4.004140766752068,-3.7677975651041287,0
-3.0346848873867813,-2.765785267463479,0
-1.4494995071859231,-3.998354040738791,0
-2.015677601523416,-3.213988844225509,0
-3.049463709652433,-2.3251805078333962,0
-4.122722021562298,-2.6175902538159495,0
-2.833547791786944,-2.507548735991851,0
-2.7108313560921817,-0.5446998600891058,0
-3.637739984251316,-3.5309969550018176,0
-3.6231405264247645,-3.5554771191602548,0
-3.6373871273065177,-1.8109834688924482,0
-1.5794957520101451,-3.570746293749476,0
-3.8323555731042287,-2.528584443613596,0
-3.5522230442809715,-2.3670681822444894,0
-2.7970769791487005,-4.515744114997232,0
-1.4524947986699384,-1.2041223269044783,0
-3.6127886904843862,-3.387701559935984,0
-2.714134609275095,-2.665543210012975,0
-2.3414557273271694,-0.9897954612336504,0
-3.1769472274940496,-3.7982972445384537,0
-4.379319228014527,-3.730930039941919,0
-3.0331269728737973,-1.2054421364822123,0
-3.5176112990361714,-2.7762120483611015,0
-3.016422896072752,-1.811606726551916,0
-0.47306757412637834,-3.5308687729203205,0
-3.489439442518222,-1.955839122930928,0
-2.3181085103736887,-1.1532926742639664,0
-2.4160718146740363,-3.3592920907870596,0
-2.4093451693076906,-1.8912964194170923,0
-2.179517818802636,-2.492725968892702,0
-1.933325310410846,-1.8307044095543272,0
-1.6178410089624728,-2.351290112410357,0
-3.1671180803168544,-2.8532863135666773,0
-1.7934910334916432,-3.816935670987236,0
-2.6313266911270987,-3.393338812327361,0
-2.9712551770651827,-1.7215481373927013,0
-2.8089009319800966,-2.953563451843851,0
-4.359856140979919,-2.253746433972779,0
-2.354515818858925,-0.8367452766945398,0
-3.307778234953001,-2.780849672336061,0
-2.7506163162892445,-1.4225467202365256,0
-3.095295532386952,-2.7209784742296605,0
-2.3921034902834606,-2.8133908768436418,0
-3.446433614550528,-2.8059100071016925,0
-1.926368250140228,-4.02651529941106,0
-2.867030325853124,-3.700120814939173,0
-1.8049533710751575,-4.523186904783775,0
-3.5589218472715882,-2.622788124935479,0
-1.4344759707656596,-3.0657502610729876,0
-3.5551995266931984,-1.1188429305594099,0
-4.448013900416244,-5.198805956620082,0
-2.5599855499466675,-3.5020542243526114,0
-4.021232817130713,-2.2916435527006467,0
-2.756199286228801,-3.5640786307367285,0
-4.280304398670895,-2.1275426717198553,0
-2.349798822041339,-3.099175863779383,0
-1.1533630039523342,-4.070084766326152,0
-4.525525170924739,-3.6919080698812445,0
-3.045586016355498,-2.7566605506773083,0
-3.2412360578563297,-2.647944603485703,0
-4.251539424190444,-1.5562353959267405,0
-3.082151178392569,-1.8827041684118724,0
-2.657274653622296,-2.543246780846216,0
-2.430232719767796,-2.5522914399826853,0
-2.357277240132456,-1.6708474698675686,0
-2.80347883029853,-2.2909962424114876,0
-3.089735694287227,-1.5598827845505272,0
-3.67639230205927,-1.1990595670891844,0
-3.0401579506443435,-4.430775102118048,0
-2.8718955850892107,-3.681051657474881,0
-2.159356451011276,-3.652623979302391,0
-3.4461834332147796,-4.889540730945531,0
-3.4523063192490766,-5.423879326628956,0
-4.583902823485723,-2.2395853438557025,0
-2.214199841349168,-2.574542438215035,0
-3.966976143129213,-3.04771135614198,0
-3.0036025390905685,-4.158364689192543,0
-1.4966016982328494,-2.1226377094243287,0
-3.220964173829664,-2.973114161005469,0
-2.7916171920524473,-5.041734868424291,0
-3.2471773825205967,-3.6819842479977987,0
-4.001620009894916,-3.281100292885955,0
-1.2023134731504774,-2.35915713873299,0
-3.571178989782797,-2.4274172186438414,0
-1.6006445634139979,-2.075366317087231,0
-2.9403696300798257,-3.646936777705574,0
-2.30177668638641,-2.6065146145782503,0
-2.1048067799722676,-2.3648281983180306,0
-1.9504472846806649,-3.535235211560568,0
-1.6826059343656743,-2.8024003953076004,0
-0.9247391273747345,-3.689187818089568,0
-1.2640361968347507,-2.802089216537352,0
-3.6514180036144483,-3.4838858340543215,0
-3.3203473081943202,-2.5758340535980837,0
-2.4771645119645003,-3.573700003938579,0
-3.0243545922609827,-0.8577296413881363,0
-1.2724568298992887,-2.563676330325968,0
-2.9619965218317996,-2.8799686732817387,0
-2.3864820272695835,-4.022792565198405,0
-3.257376537423345,-4.6685840738775894,0
-2.6007768773947206,-2.352804060297259,0
-3.483186462299374,-1.4260132367099672,0
-4.225765663002341,-4.46437488020982,0
-2.775548181440028,-1.9529016973878455,0
-1.3160723085421313,-3.4588842628689402,0
-1.9213191665687044,-3.0385084695007074,0
-3.1726272999408196,-2.1163400625133275,0
-2.3476771215865804,-4.57639215698425,0
-1.5234596502741042,-1.6199086458525485,0
-3.6255627015095295,-2.604196466562591,0
-2.505969813717261,-2.739326234176093,0
-3.5503051538454202,-3.6716233679380514,0
-3.0255540709914452,-1.8272709807406353,0
-2.4563998454055676,-3.370614332086106,0
-2.228301289351655,-5.8485426206300755,0
-1.8512342996278965,-4.7397137787781,0
-3.362440941403132,-4.119669894626144,0
-4.294681475720906,-1.8391732126214806,0
-3.4677012013118915,-2.653496118269284,0
-3.046920578879184,-2.5229591727768783,0
-2.923178108939745,-4.28299222418857,0
-2.00373318055286,-3.4937565831613124,0
-4.556581898659751,-3.4281151609659126,0
-1.4992402093656891,-2.1497782578865072,0
-3.348652134407859,-3.3492577043184286,0
-3.3216350512173825,-0.9232520164391591,0
-2.6180645477684465,-2.5699583528089303,0
-1.9697165459681578,-2.7612108409734866,0
-3.259042145820703,-3.1963498490849784,0
-3.071601259414064,-3.037222236509842,0
-2.2723704563630203,-2.9480541141927006,0
-2.267359922784421,-3.0807165801085823,0
-2.9213648096839093,-4.998200684532108,0
-2.0836723252975187,-2.653511524102007,0
-2.0019898901403477,-5.89625537819369,0
-0.9116252952192725,-3.1395896281551736,0
-1.8918171832624835,-4.039905927125531,0
-2.3872260949374304,-4.053415563173656,0
-3.6237689606958052,-1.0859686461332139,0
-3.1906824007633467,-2.782567126820277,0
-2.129932269311246,-2.5043181120273954,0
-2.8495810948564237,-2.6350389975337745,0
-0.596584414761725,-3.0576187970335855,0
-2.7989009532850324,-1.949345603992388,0
-1.8944740670420162,-1.8129696944396199,0
-2.3612697779708154,-4.1430049127304835,0
-1.366568467698904,-4.146345393018688,0
-2.697364534760967,-3.754275850019358,0
-3.0641383465929923,-2.6712375896965197,0
-2.678642784549727,-2.578079245764715,0
-1.386288730941353,-2.54646569848602,0
-3.244156635290649,-2.035912831711643,0
-1.8105295110753594,-4.2276078151369925,0
-2.402599930150142,-2.298827257689102,0
-3.297563503359992,-1.6242931866883805,0
-3.1500555870325266,-2.8744235465284578,0
-3.17307182428387,-2.9844209524185326,0
-4.096275086895202,-4.440050882594294,0
-1.4054949367750278,-3.846961348318328,0
-3.9913923494563073,-5.153390113603715,0
-3.6389617476895024,-4.323089793407498,0
-1.357984839863631,-1.9901829106573659,0
-3.688150345177724,-0.7475641946556912,0
-2.0182345130084056,-3.3248313835086223,0
-5.499405714873573,-0.7090574274092583,0
-4.389572466763596,-4.645398746956892,0
-1.9774295679903597,-0.5602475936607272,0
-1.6157271814894818,-2.43609087994764,0
-2.405245658334714,-2.146584441219692,0
-2.2410714102132347,-2.718808576030624,0
-2.895798896048124,-3.062593127899522,0
-3.753964588866676,-3.280675076866774,0
-4.6929568141953855,-3.09833962679475,0
-3.9885911071509175,-4.103589317215771,0
-2.8201058488465214,-1.6079977136554007,0
-2.081683393997687,-4.570500603623177,0
-3.9896281365703374,-2.059228812011784,0
-3.9824873935383094,-3.2246331499970244,0
-2.449947900975448,-3.9683444548636353,0
-2.89462449385404,-4.334025494918205,0
-3.601367643951214,-2.680218065857463,0
-4.592993733531669,-2.559525262039601,0
-3.019637798926681,-2.4475100455828525,0
-2.7760858659353387,-1.6358595700261558,0
-2.874775497352093,-3.429405541125253,0
-2.877702496967716,-2.456701970963612,0
-2.9511399296742957,-2.959408308796118,0
-3.701991687806755,-3.662900917550948,0
-4.402605271799693,-1.2504232568130607,0
-4.243863235391285,-3.6929051977959073,0
-3.7184072655691973,-2.1050756230555585,0
-3.294949678292028,-1.7522579273262662,0
-3.6734906242438683,-2.721005837776198,0
-3.835347053259757,-0.8548508722266117,0
-4.187598419029513,-2.6901792897729724,0
-2.3662231190679015,-2.5862009025485015,0
-3.185287658877708,-3.1298206997334264,0
-2.9561885280208906,-3.1470020016284885,0
-2.0361208832050903,-0.7894769984086487,0
-3.5574917850078336,-4.369802979579077,0
-3.088282048351255,-0.42029066234568146,0
-3.803674567969731,-1.3608831945559325,0
-1.3222991859235593,-3.5535882417079945,0
-2.4310169208147245,-1.371603376871462,0
-3.379127740987487,-3.203580360102362,0
-3.581680913948644,-4.014756730692866,0
-3.649277545066007,-4.2239402667622565,0
-2.965916531740774,-3.769973231058642,0
-2.766214088209252,-4.555895646203627,0
-2.669119767785543,-2.1664710383910752,0
-4.993735642571456,-2.625943430152428,0
-1.7723310075267078,-4.209641018691205,0
-1.3274276131622966,-2.5809809906339547,0
-3.705011855758409,-3.0557690776577062,0
-2.4416730874782777,-2.9239946085875883,0
-2.461244007553631,-3.9206735930793664,0
-2.8306391759639222,-4.41371449690498,0
-3.1112260613487,-3.90390764146479,0
-3.735529942589767,-1.7639068247895626,0
-1.908689879405731,-2.390861879092823,0
-4.092312764672579,-3.316408449694802,0
-1.7869023000208166,-2.858283086360095,0
-0.6806704600183058,-2.606682160605628,0
-2.8079508835099682,-3.3091164642025013,0
-2.8664590952177176,-3.152469836380544,0
-2.2918913233114093,-2.0432976832054157,0
-3.7859894605079494,-4.3312329535577785,0
-4.836205373103296,-2.492008673087456,0
-4.103366606173873,-5.152890592952483,0
-2.6114213954690357,-0.5070004825672094,0
-3.006070911539893,-2.1615092255483583,0
-2.918170641452435,-3.0988896531911427,0
-2.0809235170122315,-3.290274544188651,0
-2.732607685928097,-2.6783021938039866,0
-3.6680904536430488,-2.007957650463477,0
-3.174959756695409,-3.755745159492845,0
-2.4634901564295966,-3.898467981791037,0
-2.9718188426308716,-3.0091189966442036,0
-1.914104434168422,-2.5253017671200473,0
-3.0250269587451437,-2.182233700799713,0
-1.6097924509826866,-2.442189693648138,0
-2.9896473801566192,-4.31183623235016,0
-4.065113663075373,-3.305224704354668,0
-3.609512202159283,-3.186971302985446,0
-2.943350075102893,-2.4703072456432693,0
-3.070498778059091,-2.5134983561737982,0
-2.93552558518988,-4.975466566353871,0
-3.9393353938187543,-3.1440875557216152,0
-4.209694742841108,-2.4000712700037954,0
